0,5,-0.2,0,-170,10,40,-0.016268,-0.042321
0.19946,5.305,-0.32602,-0.0040345,-169.01,9.998,39.73,-0.016189,-0.040296
0.63898,6.3428,-0.41213,-0.014685,-166.65,9.9762,38.751,-0.016016,-0.040195
1.2501,7.188,-0.24249,-0.029605,-162.7,9.8862,37.359,-0.0119,-0.041798
1.9397,6.7095,-0.053787,-0.040138,-157.9,9.7163,36.701,-0.0065801,-0.042645
2.6029,6.0067,-0.093666,-0.045061,-153.72,9.5372,36.478,-0.0036179,-0.037295
3.1386,6.024,-0.20913,-0.047287,-150.56,9.3911,35.986,-0.0023674,-0.033845
3.4655,6.2516,-0.24056,-0.048316,-148.62,9.298,35.534,-0.0017497,-0.032553
3.5452,6.3074,-0.24335,-0.048511,-148.13,9.2744,35.413,-0.0015921,-0.03245
3.8041,6.4784,-0.23531,-0.049051,-146.53,9.1959,35.017,-0.001068,-0.031248
4.3633,6.6094,-0.17584,-0.049475,-142.93,9.0185,34.262,0.00011286,-0.028773
5.1097,6.3597,-0.13102,-0.04849,-138.14,8.7826,33.554,0.0015459,-0.025282
5.8956,6.2071,-0.17305,-0.045809,-133.28,8.5529,32.833,0.0029857,-0.022216
6.5653,6.3381,-0.19658,-0.042004,-129.17,8.3716,32.042,0.0044876,-0.019799
6.9864,6.4001,-0.18592,-0.038698,-126.53,8.2651,31.531,0.0055469,-0.01791
7.0903,6.4071,-0.18236,-0.037774,-125.88,8.2401,31.408,0.0058202,-0.01724
7.4396,6.3956,-0.16935,-0.034332,-123.68,8.1606,31.018,0.0067395,-0.015892
8.1699,6.3013,-0.16226,-0.025538,-119.11,8.0228,30.264,0.0088016,-0.012987
9.0828,6.2751,-0.18,-0.010991,-113.46,7.9175,29.291,0.011983,-0.010168
9.9335,6.3266,-0.17987,0.0072619,-108.19,7.9055,28.319,0.01567,-0.0071784
10.494,6.3098,-0.17232,0.022158,-104.7,7.9562,27.7,0.018265,-0.0050582
10.635,6.3032,-0.17195,0.026247,-103.82,7.9774,27.547,0.018942,-0.0046473
10.985,6.2838,-0.17202,0.037029,-101.66,8.0458,27.172,0.020668,-0.0034775
11.715,6.2676,-0.17738,0.062698,-97.151,8.2689,26.376,0.024558,-0.0014509
12.628,6.2802,-0.17966,0.10144,-91.535,8.7273,25.355,0.029823,0.0012864
13.479,6.272,-0.17656,0.14442,-86.318,9.3689,24.408,0.034617,0.0037471
14.039,6.2586,-0.17743,0.17611,-82.904,9.9202,23.791,0.037559,0.0051632
14.181,6.2572,-0.17782,0.18449,-82.048,10.076,23.635,0.038275,0.0055344
14.53,6.2549,-0.17896,0.20588,-79.939,10.493,23.247,0.039958,0.0063912
15.26,6.2555,-0.18,0.25344,-75.562,11.515,22.431,0.042978,0.0082068
16.173,6.2519,-0.17948,0.31691,-70.172,13.093,21.41,0.045258,0.0098676
17.024,6.245,-0.17988,0.37769,-65.255,14.873,20.461,0.045366,0.011228
17.585,6.2429,-0.18035,0.41723,-62.079,16.207,19.833,0.044162,0.012245
17.726,6.2423,-0.18038,0.42697,-61.288,16.562,19.675,0.043678,0.012534
17.985,6.2413,-0.18044,0.44455,-59.847,17.233,19.385,0.042586,0.012834
18.544,6.2393,-0.18061,0.48064,-56.776,18.766,18.759,0.039301,0.013179
19.29,6.2396,-0.181,0.5232,-52.761,20.972,17.921,0.032798,0.012874
20.076,6.2397,-0.18061,0.5581,-48.628,23.459,17.039,0.023178,0.013693
20.746,6.2335,-0.17993,0.57719,-45.165,25.672,16.29,0.012694,0.015014
21.167,6.2291,-0.18028,0.58311,-43.007,27.087,15.82,0.0050417,0.015092
21.271,6.2286,-0.18047,0.58377,-42.475,27.438,15.704,0.0030302,0.014632
21.53,6.2285,-0.18111,0.58395,-41.151,28.313,15.414,-0.0022088,0.014567
22.089,6.2351,-0.18235,0.57669,-38.288,30.194,14.784,-0.014559,0.013082
22.835,6.2417,-0.18102,0.54886,-34.418,32.646,13.941,-0.033166,0.015332
23.621,6.2206,-0.17872,0.49443,-30.245,35.057,13.066,-0.054987,0.020638
24.291,6.2069,-0.1824,0.42582,-26.582,36.88,12.321,-0.075273,0.020308
24.712,6.219,-0.18612,0.37149,-24.214,37.88,11.842,-0.088837,0.017943
24.816,6.2238,-0.18676,0.35666,-23.62,38.106,11.722,-0.092182,0.017106
25.075,6.237,-0.18753,0.31724,-22.124,38.63,11.422,-0.10088,0.017768
25.634,6.2505,-0.18391,0.21975,-18.817,39.545,10.774,-0.11929,0.023825
26.381,6.1964,-0.17743,0.06374,-14.295,40.202,9.9428,-0.14289,0.039608
27.167,6.1599,-0.18941,-0.12969,-9.5359,40.057,9.0667,-0.16725,0.035636
27.836,6.2419,-0.20199,-0.31761,-5.5743,39.163,8.2551,-0.18709,0.025499
28.257,6.2912,-0.19606,-0.44685,-3.1741,38.2,7.7297,-0.19632,0.031203
28.361,6.2941,-0.19324,-0.47979,-2.6004,37.913,7.6035,-0.19812,0.03863
28.62,6.281,-0.18415,-0.56343,-1.2133,37.117,7.2977,-0.20109,0.044391
29.179,6.1622,-0.1697,-0.74751,1.5018,35.03,6.6903,-0.20392,0.069906
29.926,6.074,-0.19563,-0.99187,4.3837,31.619,5.8834,-0.20626,0.046839
30.712,6.3382,-0.22554,-1.2465,6.4447,27.355,4.8428,-0.20412,0.0031223
31.381,6.4409,-0.17834,-1.4587,7.3504,23.253,3.9553,-0.18399,0.036178
31.802,6.2384,-0.13897,-1.5801,7.4814,20.613,3.5388,-0.16456,0.083963
31.906,6.1691,-0.13279,-1.6081,7.4676,19.975,3.4502,-0.16136,0.10884
32.106,6.0282,-0.12989,-1.6589,7.3919,18.772,3.2932,-0.15068,0.091856
32.545,5.8459,-0.16823,-1.7584,7.0353,16.223,2.9155,-0.13678,0.076684
33.156,6.148,-0.26128,-1.8768,6.1655,12.795,2.1438,-0.11982,-0.058882
33.846,6.9472,-0.25333,-1.9867,4.6101,8.7198,0.90874,-0.087827,-0.090082
34.509,6.6324,-0.060338,-2.0615,2.6219,4.6673,0.15316,-0.043944,0.098791
35.045,5.4734,0,-2.0879,1.0394,1.8165,0.12725,-0.01507,0.24604
35.372,5.0312,-0.10419,-2.0927,0.19985,0.34574,0.044929,-0.0029114,0.20554
35.452,5,-0.14348,-2.0927,0,0,0,-0.0005777,0.18003
